,alcohol,volatile acidity,free sulfur dioxide,density,chlorides,residual sugar,total sulfur dioxide,pH,citric acid,fixed acidity,sulphates
0,0.32540341679089807,0.16188068690227367,0.11536541390463458,0.08025336828946887,0.0635060755719553,0.06210771036894099,0.04902359572585593,0.047897734329190304,0.03952873462049143,0.033414873576563454,0.030766172457791608
1,0.015306685365931855,0.012118659599851384,0.010836852152728112,0.006773700557528099,0.0056932758554330805,0.005898445124361708,0.004938431783468225,0.00646400078347183,0.0034240066951938706,0.003251744381149125,0.0037099160887884655
