,Lasso,Ridge,ElasticNet,RandomForest,SVR,K nearest neighbor,XGB,xgboost
0,0.36246556462200535,0.3379031083609848,0.3460955446542059,0.4849795266057268,0.38732042435162894,0.47277278118562477,0.4956004526558647,0.3387631122468758
1,0.026496299009156545,0.027907281512425254,0.027281999475304106,0.037681335695721734,0.03533136714914634,0.014484972054753223,0.04357188911032167,0.09445678514864715
